MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
02/17/2022 Wizards at Nets,0022100464,2021-22,2022-02-17, Nets,1610612751, Wizards,1610612764
02/16/2022 Nets at Knicks,0022100877,2021-22,2022-02-16, Knicks,1610612752, Nets,1610612751
02/14/2022 Kings at Nets,0022100859,2021-22,2022-02-14, Nets,1610612751, Kings,1610612758
02/10/2022 Nets at Wizards,0022100832,2021-22,2022-02-10, Wizards,1610612764, Nets,1610612751
02/04/2022 Nets at Jazz,0022100793,2021-22,2022-02-04, Jazz,1610612762, Nets,1610612751
02/02/2022 Nets at Kings,0022100780,2021-22,2022-02-02, Kings,1610612758, Nets,1610612751
02/01/2022 Nets at Suns,0022100772,2021-22,2022-02-01, Suns,1610612756, Nets,1610612751
01/21/2022 Nets at Spurs,0022100691,2021-22,2022-01-21, Spurs,1610612759, Nets,1610612751
01/19/2022 Nets at Wizards,0022100669,2021-22,2022-01-19, Wizards,1610612764, Nets,1610612751
01/13/2022 Thunder at Nets,0022100630,2021-22,2022-01-13, Nets,1610612751, Thunder,1610612760
01/10/2022 Nets at Trail Blazers,0022100486,2021-22,2022-01-10, Trail Blazers,1610612757, Nets,1610612751
01/09/2022 Spurs at Nets,0022100602,2021-22,2022-01-09, Nets,1610612751, Spurs,1610612759
01/05/2022 Nets at Pacers,0022100571,2021-22,2022-01-05, Pacers,1610612754, Nets,1610612751
01/03/2022 Grizzlies at Nets,0022100554,2021-22,2022-01-03, Nets,1610612751, Grizzlies,1610612763
12/30/2021 76ers at Nets,0022100525,2021-22,2021-12-30, Nets,1610612751, 76ers,1610612755
12/18/2021 Magic at Nets,0022100442,2021-22,2021-12-18, Nets,1610612751, Magic,1610612753
12/16/2021 76ers at Nets,0022100429,2021-22,2021-12-16, Nets,1610612751, 76ers,1610612755
12/14/2021 Raptors at Nets,0022100413,2021-22,2021-12-14, Nets,1610612751, Raptors,1610612761
12/12/2021 Nets at Pistons,0022100399,2021-22,2021-12-12, Pistons,1610612765, Nets,1610612751
11/30/2021 Knicks at Nets,0022100314,2021-22,2021-11-30, Nets,1610612751, Knicks,1610612752
11/27/2021 Suns at Nets,0022100294,2021-22,2021-11-27, Nets,1610612751, Suns,1610612756
11/19/2021 Magic at Nets,0022100233,2021-22,2021-11-19, Nets,1610612751, Magic,1610612753
11/14/2021 Nets at Thunder,0022100196,2021-22,2021-11-14, Thunder,1610612760, Nets,1610612751
11/10/2021 Nets at Magic,0022100159,2021-22,2021-11-10, Magic,1610612753, Nets,1610612751
11/07/2021 Nets at Raptors,0022100139,2021-22,2021-11-07, Raptors,1610612761, Nets,1610612751
11/05/2021 Nets at Pistons,0022100124,2021-22,2021-11-05, Pistons,1610612765, Nets,1610612751
10/31/2021 Pistons at Nets,0022100092,2021-22,2021-10-31, Nets,1610612751, Pistons,1610612765
10/29/2021 Pacers at Nets,0022100072,2021-22,2021-10-29, Nets,1610612751, Pacers,1610612754
10/25/2021 Wizards at Nets,0022100044,2021-22,2021-10-25, Nets,1610612751, Wizards,1610612764
10/24/2021 Hornets at Nets,0022100035,2021-22,2021-10-24, Nets,1610612751, Hornets,1610612766
10/22/2021 Nets at 76ers,0022100021,2021-22,2021-10-22, 76ers,1610612755, Nets,1610612751
04/10/2022 Raptors at Knicks,0022101226,2021-22,2022-04-10, Knicks,1610612752, Raptors,1610612761
04/08/2022 Knicks at Wizards,0022101204,2021-22,2022-04-08, Wizards,1610612764, Knicks,1610612752
04/03/2022 Knicks at Magic,0022101171,2021-22,2022-04-03, Magic,1610612753, Knicks,1610612752
03/30/2022 Hornets at Knicks,0022101140,2021-22,2022-03-30, Knicks,1610612752, Hornets,1610612766
03/27/2022 Knicks at Pistons,0022101115,2021-22,2022-03-27, Pistons,1610612765, Knicks,1610612752
03/23/2022 Knicks at Hornets,0022101084,2021-22,2022-03-23, Hornets,1610612766, Knicks,1610612752
03/20/2022 Jazz at Knicks,0022101067,2021-22,2022-03-20, Knicks,1610612752, Jazz,1610612762
03/18/2022 Wizards at Knicks,0022101050,2021-22,2022-03-18, Knicks,1610612752, Wizards,1610612764
03/16/2022 Trail Blazers at Knicks,0022101037,2021-22,2022-03-16, Knicks,1610612752, Trail Blazers,1610612757
03/11/2022 Knicks at Grizzlies,0022101000,2021-22,2022-03-11, Grizzlies,1610612763, Knicks,1610612752
03/07/2022 Knicks at Kings,0022100974,2021-22,2022-03-07, Kings,1610612758, Knicks,1610612752
03/04/2022 Knicks at Suns,0022100953,2021-22,2022-03-04, Suns,1610612756, Knicks,1610612752
03/02/2022 Knicks at 76ers,0022100934,2021-22,2022-03-02, 76ers,1610612755, Knicks,1610612752
02/27/2022 76ers at Knicks,0022100912,2021-22,2022-02-27, Knicks,1610612752, 76ers,1610612755
02/14/2022 Thunder at Knicks,0022100860,2021-22,2022-02-14, Knicks,1610612752, Thunder,1610612760
02/12/2022 Knicks at Trail Blazers,0022100845,2021-22,2022-02-12, Trail Blazers,1610612757, Knicks,1610612752
02/07/2022 Knicks at Jazz,0022100814,2021-22,2022-02-07, Jazz,1610612762, Knicks,1610612752
02/02/2022 Grizzlies at Knicks,0022100776,2021-22,2022-02-02, Knicks,1610612752, Grizzlies,1610612763
01/31/2022 Kings at Knicks,0022100763,2021-22,2022-01-31, Knicks,1610612752, Kings,1610612758
01/17/2022 Hornets at Knicks,0022100655,2021-22,2022-01-17, Knicks,1610612752, Hornets,1610612766
01/10/2022 Spurs at Knicks,0022100610,2021-22,2022-01-10, Knicks,1610612752, Spurs,1610612759
01/04/2022 Pacers at Knicks,0022100564,2021-22,2022-01-04, Knicks,1610612752, Pacers,1610612754
01/02/2022 Knicks at Raptors,0022100545,2021-22,2022-01-02, Raptors,1610612761, Knicks,1610612752
12/31/2021 Knicks at Thunder,0022100536,2021-22,2021-12-31, Thunder,1610612760, Knicks,1610612752
12/29/2021 Knicks at Pistons,0022100516,2021-22,2021-12-29, Pistons,1610612765, Knicks,1610612752
12/23/2021 Wizards at Knicks,0022100480,2021-22,2021-12-23, Knicks,1610612752, Wizards,1610612764
12/21/2021 Pistons at Knicks,0022100466,2021-22,2021-12-21, Knicks,1610612752, Pistons,1610612765
12/10/2021 Knicks at Raptors,0022100385,2021-22,2021-12-10, Raptors,1610612761, Knicks,1610612752
12/08/2021 Knicks at Pacers,0022100369,2021-22,2021-12-08, Pacers,1610612754, Knicks,1610612752
12/07/2021 Knicks at Spurs,0022100364,2021-22,2021-12-07, Spurs,1610612759, Knicks,1610612752
11/26/2021 Suns at Knicks,0022100282,2021-22,2021-11-26, Knicks,1610612752, Suns,1610612756
11/17/2021 Magic at Knicks,0022100218,2021-22,2021-11-17, Knicks,1610612752, Magic,1610612753
11/15/2021 Pacers at Knicks,0022100203,2021-22,2021-11-15, Knicks,1610612752, Pacers,1610612754
11/12/2021 Knicks at Hornets,0022100174,2021-22,2021-11-12, Hornets,1610612766, Knicks,1610612752
11/08/2021 Knicks at 76ers,0022100147,2021-22,2021-11-08, 76ers,1610612755, Knicks,1610612752
11/03/2021 Knicks at Pacers,0022100109,2021-22,2021-11-03, Pacers,1610612754, Knicks,1610612752
11/01/2021 Raptors at Knicks,0022100099,2021-22,2021-11-01, Knicks,1610612752, Raptors,1610612761
10/26/2021 76ers at Knicks,0022100050,2021-22,2021-10-26, Knicks,1610612752, 76ers,1610612755
10/24/2021 Magic at Knicks,0022100036,2021-22,2021-10-24, Knicks,1610612752, Magic,1610612753
10/22/2021 Knicks at Magic,0022100018,2021-22,2021-10-22, Magic,1610612753, Knicks,1610612752
04/07/2022 Magic at Hornets,0022101196,2021-22,2022-04-07, Hornets,1610612766, Magic,1610612753
04/01/2022 Raptors at Magic,0022101151,2021-22,2022-04-01, Magic,1610612753, Raptors,1610612761
03/30/2022 Magic at Wizards,0022101138,2021-22,2022-03-30, Wizards,1610612764, Magic,1610612753
03/26/2022 Kings at Magic,0022101108,2021-22,2022-03-26, Magic,1610612753, Kings,1610612758
03/23/2022 Magic at Thunder,0022101091,2021-22,2022-03-23, Thunder,1610612760, Magic,1610612753
03/20/2022 Thunder at Magic,0022101065,2021-22,2022-03-20, Magic,1610612753, Thunder,1610612760
03/17/2022 Pistons at Magic,0022101045,2021-22,2022-03-17, Magic,1610612753, Pistons,1610612765
03/13/2022 76ers at Magic,0022101015,2021-22,2022-03-13, Magic,1610612753, 76ers,1610612755
03/08/2022 Suns at Magic,0022100977,2021-22,2022-03-08, Magic,1610612753, Suns,1610612756
03/05/2022 Magic at Grizzlies,0022100957,2021-22,2022-03-05, Grizzlies,1610612763, Magic,1610612753
03/04/2022 Magic at Raptors,0022100458,2021-22,2022-03-04, Raptors,1610612761, Magic,1610612753
03/02/2022 Pacers at Magic,0022100933,2021-22,2022-03-02, Magic,1610612753, Pacers,1610612754
02/28/2022 Pacers at Magic,0022100921,2021-22,2022-02-28, Magic,1610612753, Pacers,1610612754
02/12/2022 Magic at Suns,0022100855,2021-22,2022-02-12, Suns,1610612756, Magic,1610612753
02/11/2022 Magic at Jazz,0022100844,2021-22,2022-02-11, Jazz,1610612762, Magic,1610612753
02/08/2022 Magic at Trail Blazers,0022100823,2021-22,2022-02-08, Trail Blazers,1610612757, Magic,1610612753
02/05/2022 Grizzlies at Magic,0022100796,2021-22,2022-02-05, Magic,1610612753, Grizzlies,1610612763
02/02/2022 Magic at Pacers,0022100773,2021-22,2022-02-02, Pacers,1610612754, Magic,1610612753
01/28/2022 Pistons at Magic,0022100736,2021-22,2022-01-28, Magic,1610612753, Pistons,1610612765
01/19/2022 Magic at 76ers,0022100668,2021-22,2022-01-19, 76ers,1610612755, Magic,1610612753
01/17/2022 Trail Blazers at Magic,0022100661,2021-22,2022-01-17, Magic,1610612753, Trail Blazers,1610612757
01/14/2022 Magic at Hornets,0022100632,2021-22,2022-01-14, Hornets,1610612766, Magic,1610612753
01/12/2022 Magic at Wizards,0022100620,2021-22,2022-01-12, Wizards,1610612764, Magic,1610612753
01/09/2022 Wizards at Magic,0022100598,2021-22,2022-01-09, Magic,1610612753, Wizards,1610612764
01/08/2022 Magic at Pistons,0022100593,2021-22,2022-01-08, Pistons,1610612765, Magic,1610612753
01/05/2022 76ers at Magic,0022100568,2021-22,2022-01-05, Magic,1610612753, 76ers,1610612755
12/08/2021 Magic at Kings,0022100377,2021-22,2021-12-08, Kings,1610612758, Magic,1610612753
11/29/2021 Magic at 76ers,0022100305,2021-22,2021-11-29, 76ers,1610612755, Magic,1610612753
11/24/2021 Hornets at Magic,0022100269,2021-22,2021-11-24, Magic,1610612753, Hornets,1610612766
11/13/2021 Wizards at Magic,0022100187,2021-22,2021-11-13, Magic,1610612753, Wizards,1610612764
11/07/2021 Jazz at Magic,0022100141,2021-22,2021-11-07, Magic,1610612753, Jazz,1610612762
11/05/2021 Spurs at Magic,0022100125,2021-22,2021-11-05, Magic,1610612753, Spurs,1610612759
10/30/2021 Magic at Pistons,0022100079,2021-22,2021-10-30, Pistons,1610612765, Magic,1610612753
10/29/2021 Magic at Raptors,0022100071,2021-22,2021-10-29, Raptors,1610612761, Magic,1610612753
10/27/2021 Hornets at Magic,0022100055,2021-22,2021-10-27, Magic,1610612753, Hornets,1610612766
10/20/2021 Magic at Spurs,0022100010,2021-22,2021-10-20, Spurs,1610612759, Magic,1610612753
04/09/2022 Pacers at 76ers,0022101214,2021-22,2022-04-09, 76ers,1610612755, Pacers,1610612754
04/05/2022 76ers at Pacers,0022101178,2021-22,2022-04-05, Pacers,1610612754, 76ers,1610612755
04/03/2022 Pistons at Pacers,0022101169,2021-22,2022-04-03, Pacers,1610612754, Pistons,1610612765
03/26/2022 Pacers at Raptors,0022101109,2021-22,2022-03-26, Raptors,1610612761, Pacers,1610612754
03/24/2022 Pacers at Grizzlies,0022101096,2021-22,2022-03-24, Grizzlies,1610612763, Pacers,1610612754
03/23/2022 Kings at Pacers,0022101086,2021-22,2022-03-23, Pacers,1610612754, Kings,1610612758
03/20/2022 Trail Blazers at Pacers,0022101062,2021-22,2022-03-20, Pacers,1610612754, Trail Blazers,1610612757
03/15/2022 Grizzlies at Pacers,0022101029,2021-22,2022-03-15, Pacers,1610612754, Grizzlies,1610612763
03/12/2022 Pacers at Spurs,0022101007,2021-22,2022-03-12, Spurs,1610612759, Pacers,1610612754
03/06/2022 Pacers at Wizards,0022100963,2021-22,2022-03-06, Wizards,1610612764, Pacers,1610612754
03/04/2022 Pacers at Pistons,0022100946,2021-22,2022-03-04, Pistons,1610612765, Pacers,1610612754
02/25/2022 Thunder at Pacers,0022100897,2021-22,2022-02-25, Pacers,1610612754, Thunder,1610612760
02/16/2022 Wizards at Pacers,0022100876,2021-22,2022-02-16, Pacers,1610612754, Wizards,1610612764
01/28/2022 Pacers at Thunder,0022100741,2021-22,2022-01-28, Thunder,1610612760, Pacers,1610612754
01/26/2022 Hornets at Pacers,0022100723,2021-22,2022-01-26, Pacers,1610612754, Hornets,1610612766
01/22/2022 Pacers at Suns,0022100697,2021-22,2022-01-22, Suns,1610612756, Pacers,1610612754
01/14/2022 Suns at Pacers,0022100634,2021-22,2022-01-14, Pacers,1610612754, Suns,1610612756
01/08/2022 Jazz at Pacers,0022100594,2021-22,2022-01-08, Pacers,1610612754, Jazz,1610612762
12/29/2021 Hornets at Pacers,0022100517,2021-22,2021-12-29, Pacers,1610612754, Hornets,1610612766
12/16/2021 Pistons at Pacers,0022100428,2021-22,2021-12-16, Pacers,1610612754, Pistons,1610612765
12/06/2021 Wizards at Pacers,0022100355,2021-22,2021-12-06, Pacers,1610612754, Wizards,1610612764
11/26/2021 Raptors at Pacers,0022100284,2021-22,2021-11-26, Pacers,1610612754, Raptors,1610612761
11/19/2021 Pacers at Hornets,0022100230,2021-22,2021-11-19, Hornets,1610612766, Pacers,1610612754
11/17/2021 Pacers at Pistons,0022100214,2021-22,2021-11-17, Pistons,1610612765, Pacers,1610612754
11/13/2021 76ers at Pacers,0022100186,2021-22,2021-11-13, Pacers,1610612754, 76ers,1610612755
11/11/2021 Pacers at Jazz,0022100172,2021-22,2021-11-11, Jazz,1610612762, Pacers,1610612754
11/07/2021 Pacers at Kings,0022100143,2021-22,2021-11-07, Kings,1610612758, Pacers,1610612754
11/05/2021 Pacers at Trail Blazers,0022100131,2021-22,2021-11-05, Trail Blazers,1610612757, Pacers,1610612754
11/01/2021 Spurs at Pacers,0022100095,2021-22,2021-11-01, Pacers,1610612754, Spurs,1610612759
10/30/2021 Raptors at Pacers,0022100081,2021-22,2021-10-30, Pacers,1610612754, Raptors,1610612761
10/27/2021 Pacers at Raptors,0022100058,2021-22,2021-10-27, Raptors,1610612761, Pacers,1610612754
10/22/2021 Pacers at Wizards,0022100019,2021-22,2021-10-22, Wizards,1610612764, Pacers,1610612754
10/20/2021 Pacers at Hornets,0022100003,2021-22,2021-10-20, Hornets,1610612766, Pacers,1610612754
04/10/2022 Pistons at 76ers,0022101228,2021-22,2022-04-10, 76ers,1610612755, Pistons,1610612765
04/07/2022 76ers at Raptors,0022101197,2021-22,2022-04-07, Raptors,1610612761, 76ers,1610612755
04/02/2022 Hornets at 76ers,0022101161,2021-22,2022-04-02, 76ers,1610612755, Hornets,1610612766
03/31/2022 76ers at Pistons,0022101147,2021-22,2022-03-31, Pistons,1610612765, 76ers,1610612755
03/27/2022 76ers at Suns,0022101118,2021-22,2022-03-27, Suns,1610612756, 76ers,1610612755
03/20/2022 Raptors at 76ers,0022101069,2021-22,2022-03-20, 76ers,1610612755, Raptors,1610612761
02/11/2022 Thunder at 76ers,0022100840,2021-22,2022-02-11, 76ers,1610612755, Thunder,1610612760
02/08/2022 Suns at 76ers,0022100815,2021-22,2022-02-08, 76ers,1610612755, Suns,1610612756
02/02/2022 Wizards at 76ers,0022100774,2021-22,2022-02-02, 76ers,1610612755, Wizards,1610612764
01/31/2022 Grizzlies at 76ers,0022100761,2021-22,2022-01-31, 76ers,1610612755, Grizzlies,1610612763
01/29/2022 Kings at 76ers,0022100747,2021-22,2022-01-29, 76ers,1610612755, Kings,1610612758
01/23/2022 76ers at Spurs,0022100704,2021-22,2022-01-23, Spurs,1610612759, 76ers,1610612755
01/17/2022 76ers at Wizards,0022100656,2021-22,2022-01-17, Wizards,1610612764, 76ers,1610612755
01/12/2022 Hornets at 76ers,0022100619,2021-22,2022-01-12, 76ers,1610612755, Hornets,1610612766
01/07/2022 Spurs at 76ers,0022100582,2021-22,2022-01-07, 76ers,1610612755, Spurs,1610612759
12/28/2021 76ers at Raptors,0022100510,2021-22,2021-12-28, Raptors,1610612761, 76ers,1610612755
12/26/2021 76ers at Wizards,0022100495,2021-22,2021-12-26, Wizards,1610612764, 76ers,1610612755
12/13/2021 76ers at Grizzlies,0022100409,2021-22,2021-12-13, Grizzlies,1610612763, 76ers,1610612755
12/09/2021 Jazz at 76ers,0022100379,2021-22,2021-12-09, 76ers,1610612755, Jazz,1610612762
12/08/2021 76ers at Hornets,0022100366,2021-22,2021-12-08, Hornets,1610612766, 76ers,1610612755
12/06/2021 76ers at Hornets,0022100353,2021-22,2021-12-06, Hornets,1610612766, 76ers,1610612755
11/22/2021 76ers at Kings,0022100262,2021-22,2021-11-22, Kings,1610612758, 76ers,1610612755
11/20/2021 76ers at Trail Blazers,0022100246,2021-22,2021-11-20, Trail Blazers,1610612757, 76ers,1610612755
11/16/2021 76ers at Jazz,0022100211,2021-22,2021-11-16, Jazz,1610612762, 76ers,1610612755
11/11/2021 Raptors at 76ers,0022100171,2021-22,2021-11-11, 76ers,1610612755, Raptors,1610612761
11/04/2021 76ers at Pistons,0022100119,2021-22,2021-11-04, Pistons,1610612765, 76ers,1610612755
11/01/2021 Trail Blazers at 76ers,0022100096,2021-22,2021-11-01, 76ers,1610612755, Trail Blazers,1610612757
10/28/2021 Pistons at 76ers,0022100065,2021-22,2021-10-28, 76ers,1610612755, Pistons,1610612765
10/24/2021 76ers at Thunder,0022100038,2021-22,2021-10-24, Thunder,1610612760, 76ers,1610612755
04/10/2022 Kings at Suns,0022101229,2021-22,2022-04-10, Suns,1610612756, Kings,1610612758
04/08/2022 Suns at Jazz,0022101210,2021-22,2022-04-08, Jazz,1610612762, Suns,1610612756
04/03/2022 Suns at Thunder,0022101174,2021-22,2022-04-03, Thunder,1610612760, Suns,1610612756
04/01/2022 Suns at Grizzlies,0022101155,2021-22,2022-04-01, Grizzlies,1610612763, Suns,1610612756
03/20/2022 Suns at Kings,0022101066,2021-22,2022-03-20, Kings,1610612758, Suns,1610612756
03/11/2022 Raptors at Suns,0022101003,2021-22,2022-03-11, Suns,1610612756, Raptors,1610612761
03/02/2022 Trail Blazers at Suns,0022100939,2021-22,2022-03-02, Suns,1610612756, Trail Blazers,1610612757
02/27/2022 Jazz at Suns,0022100913,2021-22,2022-02-27, Suns,1610612756, Jazz,1610612762
02/24/2022 Suns at Thunder,0022100893,2021-22,2022-02-24, Thunder,1610612760, Suns,1610612756
02/05/2022 Suns at Wizards,0022100798,2021-22,2022-02-05, Wizards,1610612764, Suns,1610612756
01/30/2022 Spurs at Suns,0022100758,2021-22,2022-01-30, Suns,1610612756, Spurs,1610612759
01/26/2022 Suns at Jazz,0022100731,2021-22,2022-01-26, Jazz,1610612762, Suns,1610612756
01/24/2022 Jazz at Suns,0022100713,2021-22,2022-01-24, Suns,1610612756, Jazz,1610612762
01/17/2022 Suns at Spurs,0022100664,2021-22,2022-01-17, Spurs,1610612759, Suns,1610612756
01/16/2022 Suns at Pistons,0022100617,2021-22,2022-01-16, Pistons,1610612765, Suns,1610612756
01/11/2022 Suns at Raptors,0022100613,2021-22,2022-01-11, Raptors,1610612761, Suns,1610612756
01/02/2022 Suns at Hornets,0022100549,2021-22,2022-01-02, Hornets,1610612766, Suns,1610612756
12/29/2021 Thunder at Suns,0022100522,2021-22,2021-12-29, Suns,1610612756, Thunder,1610612760
12/27/2021 Grizzlies at Suns,0022100505,2021-22,2021-12-27, Suns,1610612756, Grizzlies,1610612763
12/23/2021 Thunder at Suns,0022100483,2021-22,2021-12-23, Suns,1610612756, Thunder,1610612760
12/19/2021 Hornets at Suns,0022100456,2021-22,2021-12-19, Suns,1610612756, Hornets,1610612766
12/16/2021 Wizards at Suns,0022100432,2021-22,2021-12-16, Suns,1610612756, Wizards,1610612764
12/14/2021 Suns at Trail Blazers,0022100416,2021-22,2021-12-14, Trail Blazers,1610612757, Suns,1610612756
12/06/2021 Spurs at Suns,0022100360,2021-22,2021-12-06, Suns,1610612756, Spurs,1610612759
12/02/2021 Pistons at Suns,0022100331,2021-22,2021-12-02, Suns,1610612756, Pistons,1610612765
11/22/2021 Suns at Spurs,0022100260,2021-22,2021-11-22, Spurs,1610612759, Suns,1610612756
11/12/2021 Suns at Grizzlies,0022100178,2021-22,2021-11-12, Grizzlies,1610612763, Suns,1610612756
11/10/2021 Trail Blazers at Suns,0022100168,2021-22,2021-11-10, Suns,1610612756, Trail Blazers,1610612757
11/08/2021 Suns at Kings,0022100153,2021-22,2021-11-08, Kings,1610612758, Suns,1610612756
10/27/2021 Kings at Suns,0022100062,2021-22,2021-10-27, Suns,1610612756, Kings,1610612758
10/23/2021 Suns at Trail Blazers,0022100033,2021-22,2021-10-23, Trail Blazers,1610612757, Suns,1610612756
04/10/2022 Jazz at Trail Blazers,0022101230,2021-22,2022-04-10, Trail Blazers,1610612757, Jazz,1610612762
04/05/2022 Trail Blazers at Thunder,0022101185,2021-22,2022-04-05, Thunder,1610612760, Trail Blazers,1610612757
04/03/2022 Trail Blazers at Spurs,0022101175,2021-22,2022-04-03, Spurs,1610612759, Trail Blazers,1610612757
04/01/2022 Trail Blazers at Spurs,0022101158,2021-22,2022-04-01, Spurs,1610612759, Trail Blazers,1610612757
03/28/2022 Thunder at Trail Blazers,0022101130,2021-22,2022-03-28, Trail Blazers,1610612757, Thunder,1610612760
03/23/2022 Spurs at Trail Blazers,0022101094,2021-22,2022-03-23, Trail Blazers,1610612757, Spurs,1610612759
03/21/2022 Trail Blazers at Pistons,0022101073,2021-22,2022-03-21, Pistons,1610612765, Trail Blazers,1610612757
03/12/2022 Wizards at Trail Blazers,0022101011,2021-22,2022-03-12, Trail Blazers,1610612757, Wizards,1610612764
